emirates,3,"""Very impolite and rude cabin crew""", (United Arab Emirates) ,26th September 2022,,Family Leisure,Economy Class,Dubai to Algiers,September 2022,3,1,1,3,1,1,2,
emirates,1,"""attendants should have stopped serving this pair""", (United Arab Emirates) ,24th September 2022,Boeing 777-300,Couple Leisure,Economy Class,Glasgow to Dubai,August 2022,2,1,1,1,3,0,1,
emirates,1,"""Please pick another airline""", (United Arab Emirates) ,22nd September 2022,A380,Business,Business Class,Singapore to London via Dubai,September 2022,1,1,1,1,1,1,1,
emirates,1,"""Absolutely terrible experience""", (United Arab Emirates) ,20th September 2022,,Couple Leisure,Economy Class,Athens to Perth via Dubai,September 2022,1,1,1,1,1,1,1,
emirates,1,"""I simply wouldn’t trust them""", (United Arab Emirates) ,20th September 2022,,Family Leisure,Economy Class,Bangkok to London Gatwick via Dubai,September 2022,1,1,3,3,1,0,1,
emirates,4,"""Emirates is overhyped for nothing""", (United Arab Emirates) ,14th September 2022,Boeing777-300er,Solo Leisure,Economy Class,Bahrain to Birmingham via Dubai,August 2022,3,2,2,3,2,2,4,
emirates,4,"""the worst experience by Emirates""", (United Arab Emirates) ,14th September 2022,,Solo Leisure,Economy Class,Bengaluru to Amsterdam via Dubai ,September 2022,1,1,4,4,4,0,1,
emirates,2,"""disappointing and inconvenient""", (United Arab Emirates) ,10th September 2022,,Solo Leisure,Economy Class,Dallas to Ahmedabad via Dubai,September 2022,0,0,0,0,1,0,3,
emirates,1,"""Book with another airline, never again!""", (United Arab Emirates) ,7th September 2022,A380,Couple Leisure,First Class,Auckland to Manchester UK via Dubai,September 2022,1,1,0,0,1,0,1,
emirates,8,"""Food and service excellent""", (United Arab Emirates) ,5th September 2022,A380,Business,Premium Economy,Dubai to London,September 2022,3,5,5,5,5,0,4,yes
emirates,1,"""worse than my already very low expectations""", (United Kingdom) ,2nd December 2022,A380,Solo Leisure,Economy Class,Bangkok to London via Dubai,December 2022,1,2,2,3,1,1,1,
emirates,1,"""Very worst service ever""", (United Kingdom) ,1st December 2022,A380,Couple Leisure,Economy Class,London Gatwick to Dhaka via Dubai,November 2022,2,2,2,2,1,1,1,
emirates,2,"""It was a huge disappointment""", (United Kingdom) ,27th November 2022,Boeing 777-31H (ER),Family Leisure,Economy Class,Peshawar to Dubai,November 2022,1,3,1,1,2,1,2,
emirates,10,"""The service was excellent""", (United Kingdom) ,27th November 2022,,Solo Leisure,Business Class,Dubai to Osaka Kansai,November 2022,4,5,5,4,5,3,5,yes
emirates,10,"""Best Gluten Free meals""", (United Kingdom) ,17th November 2022,A380,Couple Leisure,Economy Class,Dubai to Brisbane,November 2022,5,5,5,5,5,0,4,yes
emirates,9,"""flight to Dubai was good""", (United Kingdom) ,17th November 2022,,Couple Leisure,Economy Class,Venice to Dubai,November 2022,5,5,5,5,5,0,4,yes
emirates,1,"""Absolutely awful experience""", (United Kingdom) ,9th November 2022,,Family Leisure,Economy Class,Dubai to Ho Chi Minh City,October 2022,1,1,1,3,1,1,1,
emirates,7,"""Meal service was super slow""", (United Kingdom) ,6th November 2022,,Solo Leisure,Business Class,Chennai to Chicago via Dubai ,November 2022,2,4,2,3,3,0,3,yes
emirates,1,"""took a fine of 200 euros""", (United Kingdom) ,30th October 2022,Boeing-777-300,Solo Leisure,Economy Class,Dubai to Denpasar,October 2022,1,1,1,1,1,1,1,
emirates,10,"""Superb airline""", (United Kingdom) ,30th October 2022,A380,Solo Leisure,Economy Class,London Gatwick to Bangkok via Dubai,October 2022,5,5,5,5,5,0,5,yes
emirates,5,"""Disappointed as a customer""", (United States) ,3rd July 2022,,Couple Leisure,Economy Class,Mumbai to New York via Dubai,June 2022,4,4,4,4,1,3,3,
emirates,1,"""Terrible and rude staff""", (United States) ,28th June 2022,,Solo Leisure,Economy Class,Washington to Dubai,June 2022,2,1,1,2,1,2,1,
emirates,10,"""had the best flight experience""", (United States) ,21st June 2022,A380,Solo Leisure,Business Class,Washington to Dubai ,June 2022,5,5,5,5,5,5,5,yes
emirates,1,"""carrying out a savage cost cutting program""", (United States) ,16th June 2022,Boeing 777-300,Family Leisure,Economy Class,Ho Chi Minh City to Birmingham UK via Dubai,June 2022,2,2,1,1,3,2,1,
